framenr,mean,std,threshold,score,distance
592,0.013953716138084602,0.006693138599467041,0.020646854737551644,9.461538461538462,3.5
593,0.01552447150735293,0.00881237392439572,0.02433684543174865,6.5,3.5
594,0.014761457081616684,0.007820509099659383,0.022581966181276066,1.8333333333333333,4.949747468305833
595,0.012768467141842136,0.005569462139269586,0.01833792928111172,1.6923076923076923,3.5
596,0.012208987057249935,0.005209145248757196,0.017418132306007132,13.428571428571429,4.949747468305833
597,0.01274801498602845,0.004971123959842447,0.017719138945870898,5.777777777777778,4.949747468305833
598,0.013116813177119088,0.0064827430713637,0.019599556248482787,2.6,3.5
599,0.012140351261491942,0.004216742835592917,0.016357094097084857,-6.777777777777778,3.5
600,0.01232215565275234,0.004341372524165503,0.016663528176917842,6.090909090909091,4.949747468305833
601,0.011945582662174783,0.0035991894869634015,0.015544772149138185,6.363636363636363,3.5
602,0.011492271245803761,0.002944292051850823,0.015025421708024749,1.875,3.5
603,0.012376605326590745,0.004819283996938262,0.017195889323529008,2.5,3.5
604,0.012580173195859076,0.005177249199079386,0.017757422394938462,8.625,4.949747468305833
605,0.012760442744096658,0.005474386193813689,0.018234828937910348,10.090909090909092,3.5
606,0.012940924637121378,0.005504872370101952,0.01844579700722333,7.3076923076923075,3.5
607,0.012429520157406341,0.005007929415334603,0.017437449572740946,5.5,9.899494936611665
608,0.011642849777313644,0.003575184032449063,0.015218033809762707,3.85,3.5
609,0.011652707045853354,0.003192710849684719,0.01580323115044349,7.375,4.949747468305833
610,0.012165232855058359,0.004284159151999073,0.01644939200705743,7.071428571428571,3.5
611,0.012060386685072855,0.0035705468092928935,0.015987988175295037,4.5,3.5
612,0.012432221034084834,0.005017618913863375,0.017449839947948208,10.777777777777779,4.949747468305833
613,0.012702997891155482,0.004688322145187396,0.01739132003634288,12.0,7.0
614,0.01209226448057335,0.003909301265894084,0.016001565746467435,14.166666666666666,7.0
615,0.011688317639190884,0.0031749834256812877,0.016133294435144687,14.333333333333334,4.949747468305833
616,0.012947991620651172,0.0059268789044426866,0.01887487052509386,9.375,7.0
617,0.012987744800011435,0.005733054010684268,0.018720798810695702,4.5,4.949747468305833
618,0.013185247804131373,0.006664841582612977,0.01985008938674435,11.4,4.949747468305833
619,0.012124321092736697,0.005079613513579862,0.01720393460631656,5.5,7.0
620,0.012785123168917363,0.005549468562248268,0.018334591731165632,9.4,7.0
621,0.013004125151398097,0.006636992970579828,0.019641118121977927,7.2,3.5
622,0.012486756390907523,0.004730017891482198,0.01721677428238972,8.11111111111111,4.949747468305833
623,0.013490156291723877,0.008024832959472497,0.021514989251196374,16.666666666666668,4.949747468305833
624,0.01324836263542381,0.006421992675721119,0.01967035531114493,5.625,4.949747468305833
625,0.012671675172379255,0.005284248843116278,0.017955924015495534,6.25,3.5
626,0.012058758708371472,0.005213875797579517,0.017272634505950988,11.2,7.0
627,0.012012959290598526,0.004812871441495007,0.01682583073209353,6.5,3.5
628,0.012385326364251919,0.005748346971098994,0.018133673335350913,5.555555555555555,3.5
629,0.012560741785162501,0.0056599514504271165,0.018220693235589617,12.285714285714286,4.949747468305833
630,0.011974390771629657,0.0037199828688841753,0.015694373640513834,9.727272727272727,4.949747468305833
631,0.012909810537785145,0.007568164012107094,0.02047797454989224,4.8,4.949747468305833
632,0.012939900166657121,0.006714266669523709,0.01965416683618083,21.714285714285715,4.949747468305833
633,0.012402366102082847,0.004458581652338074,0.016860947754420923,8.736842105263158,3.5
634,0.011898706619077586,0.004560385912134839,0.016459092531212426,7.142857142857143,3.5
635,0.0109148945935378,0.0016645931437571917,0.015575755396057937,7.0,3.5
636,0.011846894491016245,0.0035773429410445993,0.015781971726165304,6.611111111111111,3.5
637,0.012772058376487747,0.004767866493969969,0.017539924870457715,8.533333333333333,3.5
638,0.012991902287422741,0.004841941385925765,0.017833843673348507,7.25,3.5
639,0.012078689315585176,0.003939338632937169,0.016018027948522345,-5.5625,3.5
640,0.011570149627822912,0.0031505453486971547,0.01598091311599893,-1.1428571428571428,3.5
641,0.01178283714689669,0.0035270248428060625,0.015309861989702753,0.782608695652174,3.5
642,0.011691644374189358,0.0034291149650122,0.015463670835702778,2.823529411764706,3.5
643,0.012040254909113443,0.0033949062470189904,0.015435161156132433,5.6521739130434785,3.5
644,0.011747967897640568,0.0039782421591182835,0.015726210056758852,6.285714285714286,3.5
645,0.011793521442502092,0.00348514558203694,0.01597569614094642,-0.9333333333333333,3.5
646,0.011480596007858388,0.0034207218219394785,0.015927534376379712,8.333333333333334,3.5
647,0.012254775298981453,0.004976018913416115,0.01723079421239757,8.142857142857142,7.0
648,0.013061171392195002,0.006266508564019441,0.01932767995621444,-2.5,3.5
649,0.012465693278162424,0.005113822193582912,0.017579515471745334,-15.25,3.5
650,0.013074899296416028,0.006091458377097742,0.01916635767351377,9.4,7.0
651,0.01252228130126077,0.00613564187009652,0.01865792317135729,15.25,9.899494936611665
652,0.01202695169446669,0.0037679096650636667,0.015794861359530357,-3.272727272727273,4.949747468305833
653,0.011690280897135112,0.003503010737676684,0.015193291634811796,7.5,3.5
654,0.012300068069542983,0.004868001831261159,0.01716806990080414,12.166666666666666,7.0
655,0.012936938515678635,0.005227313574309774,0.01816425208998841,13.333333333333334,4.949747468305833
656,0.01289502836032272,0.0056429312887354005,0.01853795964905812,2.6,3.5
657,0.01240269393263141,0.003993949485581266,0.016796038366770804,5.6875,3.5
658,0.012650511475261304,0.005325123789955762,0.017975635265217067,12.7,4.949747468305833
659,0.012829752827687486,0.005295356118165383,0.01812510894585287,4.555555555555555,3.5
660,0.0120773668173495,0.003954604708005314,0.016031971525354814,6.142857142857143,3.5
661,0.012359885968614091,0.004533697210318937,0.01689358317893303,0.4,3.5
662,0.012034681789787893,0.0048018214392619545,0.016836503229049848,10.0,4.949747468305833
663,0.012690581309128701,0.006205610239180761,0.018896191548309463,5.75,7.0
664,0.012283013430323484,0.004355924761964369,0.01663893819228785,3.0714285714285716,3.5
665,0.01174739046883344,0.0033420719331813454,0.015757876788651055,4.25,3.5
666,0.01202062232967116,0.003950664633389096,0.015971286963060258,11.076923076923077,4.949747468305833
667,0.01224147580968184,0.0044653617985351765,0.017153373788070535,5.384615384615385,3.5
668,0.012607312349793995,0.004794161274644902,0.017401473624438897,0.8,4.949747468305833
669,0.012337742505197594,0.004548536893150238,0.01688627939834783,13.9,4.949747468305833
670,0.011906731016823064,0.0037805669130004404,0.01606535462112355,8.0,3.5
671,0.012142430005197595,0.004152130401613525,0.01629456040681112,4.538461538461538,3.5
672,0.01200576564526588,0.0038206235612175893,0.01582638920648347,3.076923076923077,4.949747468305833
673,0.012243126138466079,0.00381808401247009,0.01606121015093617,0.9411764705882353,3.5
674,0.011510477017290372,0.0030147362856581504,0.015731107817211782,4.25,3.5
675,0.011933773311732274,0.003392994461512193,0.015326767773244467,8.173913043478262,3.5
676,0.012948744140774009,0.005163512001978126,0.018112256142752137,-5.2,4.949747468305833
677,0.012925267003080408,0.005276376428174979,0.01820164343125539,7.333333333333333,3.5
678,0.013463270461394665,0.006342194738959943,0.01980546520035461,3.909090909090909,3.5
679,0.013272569941157388,0.00543323984198857,0.018705809783145958,9.416666666666666,3.5
680,0.012873458600366209,0.004798351707218136,0.017671810307584343,8.705882352941176,3.5
681,0.012992457364147014,0.005174251946444727,0.01816670931059174,4.818181818181818,4.949747468305833
682,0.012779468091954672,0.00499901697804764,0.017778485070002313,1.8333333333333333,3.5
683,0.012023312030308226,0.00349265419530188,0.016214497064670482,1.9333333333333333,3.5
684,0.011632266066081094,0.0029262491704393533,0.015143765070608318,5.857142857142857,3.5
685,0.01180283108501182,0.0045947464273427005,0.01639757751235452,14.666666666666666,7.0
686,0.012493491818541612,0.004412036301993479,0.016905528120535092,6.285714285714286,3.5
687,0.011581485859178295,0.002712344691146448,0.015378768426783321,2.111111111111111,3.5
688,0.012058624595874333,0.003767851272882305,0.01582647586875664,-0.7368421052631579,3.5
689,0.012774859837539093,0.00592851053654664,0.01870337037408573,5.857142857142857,3.5
690,0.013229393167772937,0.006790291884680488,0.020019685052453426,3.0,3.5
691,0.012985420183394361,0.007046795215942536,0.020032215399336896,0.0,3.5
692,0.01214888603179598,0.004329515367841105,0.016478401399637084,2.0,4.949747468305833
693,0.01202234344005111,0.0043323460493369225,0.016354689489388032,8.545454545454545,4.949747468305833
694,0.012488742000934607,0.00438701925105323,0.016875761251987836,6.076923076923077,4.949747468305833
695,0.012001067982518876,0.004102625181008038,0.016103693163526913,1.5,3.5
696,0.011605443566653308,0.0037264707047443262,0.015331914271397634,4.25,4.949747468305833
697,0.011702663951037608,0.003432582658403965,0.015135246609441573,4.321428571428571,3.5
698,0.012125867111800939,0.004530719402487916,0.016656586514288856,4.3076923076923075,3.5
699,0.012396643968871588,0.004328502089277366,0.016725146058148954,3.625,3.5
700,0.01326557746457045,0.005197591866225428,0.01846316933079588,3.1538461538461537,3.5
701,0.013250810188496599,0.006051208941049626,0.019302019129546225,4.928571428571429,3.5
702,0.013169463508287547,0.0067149224887966446,0.01988438599708419,3.7142857142857144,3.5
703,0.01257664156676775,0.004677735455863094,0.017254377022630843,-1.0,4.949747468305833
704,0.012772628354600586,0.004545822446601948,0.017318450801202534,8.5,3.5
705,0.012136923942120615,0.0038844684242057277,0.016021392366326343,11.615384615384615,4.949747468305833
706,0.012014460605497053,0.0044143173703079935,0.016428777975805046,6.4,4.949747468305833
707,0.012153594870584414,0.003990744950039432,0.016144339820623847,9.1875,3.5
708,0.012673075902904929,0.005069692591316416,0.017742768494221343,9.875,4.949747468305833
709,0.012029820211766606,0.004356325619901314,0.01638614583166792,4.333333333333333,4.949747468305833
710,0.012298522050478742,0.005957683459640007,0.01825620551011875,17.75,4.949747468305833
711,0.011881007494802386,0.004764749931417142,0.01664575742621953,4.6,7.0
712,0.011626502954051262,0.003360380486054113,0.015322921488710787,7.611111111111111,3.5
713,0.011376517259384291,0.002584417424664873,0.014994701653915112,8.916666666666666,4.949747468305833
714,0.011324194758764394,0.0024885296907135256,0.015305842263906036,2.7142857142857144,3.5
715,0.011122284668974587,0.002128011705146488,0.015165506908752915,5.8,7.0
716,0.01209456674510757,0.004208264566793903,0.016302831311901474,6.2,7.0
717,0.012090457687209118,0.003628105568207346,0.015718563255416464,-1.3157894736842106,3.5
718,0.01305672332770656,0.004793228668687654,0.017849951996394213,4.166666666666667,3.5
719,0.013776937240119774,0.00605216100535675,0.019829098245476524,11.75,3.5
720,0.013444725683318065,0.005151779664275508,0.01859650534759357,7.333333333333333,3.5
721,0.012689474881027304,0.00424880510514232,0.016938279986169626,-1.1904761904761905,3.5
722,0.013076031801947424,0.0045610135610840916,0.017637045363031515,6.666666666666667,3.5
723,0.011920216773479812,0.0032744870525271688,0.015194703826006982,-2.7916666666666665,3.5
724,0.01280810856078812,0.006569828317269496,0.019377936878057615,7.333333333333333,9.899494936611665
725,0.012834349906061639,0.005626563907935562,0.018460913813997202,10.666666666666666,4.949747468305833
726,0.01260185471622987,0.0054310074925912185,0.01803286220882109,2.7142857142857144,3.5
727,0.01203957317058632,0.003869417077718058,0.01590899024830438,-2.0,3.5
728,0.012996123105735478,0.005874865885897355,0.018870988991632833,6.9,4.949747468305833
729,0.012867907833123514,0.0050252044066910195,0.017893112239814532,7.714285714285714,9.899494936611665
730,0.014090041491426326,0.008398580153522035,0.02248862164494836,1.2857142857142858,3.5
731,0.014620866205796511,0.007644159581805819,0.02226502578760233,0.0,3.5
732,0.013535959434843967,0.006295818004309165,0.019831777439153132,11.0,3.5
733,0.013708599472133202,0.006653102180009031,0.020361701652142232,6.083333333333333,4.949747468305833
734,0.012188236873664828,0.0038360230881593536,0.016024259961824182,5.3,3.5
735,0.012078313055523756,0.0039492213770184826,0.016027534432542238,3.533333333333333,3.5
736,0.011768841017681383,0.004864268231054749,0.016633109248736132,0.0,3.5
737,0.012655574222028296,0.006180204496101478,0.018835778718129775,4.5,4.949747468305833
738,0.01197777338683527,0.003634887050075153,0.015612660436910421,6.0,4.949747468305833
739,0.012146676900940328,0.003820019909469113,0.01596669681040944,2.0,3.5
740,0.013119737574626145,0.007011309214599895,0.02013104678922604,8.2,7.0
741,0.011879528531986719,0.003740980232858706,0.015620508764845425,5.2105263157894735,3.5
742,0.012037349138342101,0.004318073606365722,0.016355422744707825,14.0,7.0
743,0.012682694749227504,0.005834369065446622,0.018517063814674127,2.888888888888889,3.5
744,0.011933672727359419,0.005860900277591069,0.017794573004950485,10.5,9.899494936611665
745,0.012268894364652467,0.006068727923554412,0.01833762228820688,0.0,3.5
746,0.012999662185521087,0.0063461019319921525,0.01934576411751324,11.6,9.899494936611665
747,0.013346629842355219,0.009143210892012744,0.022489840734367963,4.0,4.949747468305833
748,0.012770117470626372,0.007365528393433765,0.020135645864060137,0.0,3.5
749,0.011500947579299222,0.0035124783178720254,0.015013425897171247,4.9,4.949747468305833
750,0.011428683295424194,0.0032077479578477178,0.015598755640626228,5.222222222222222,4.949747468305833
751,0.011254608999485001,0.0024795679864735905,0.014973960979195386,5.333333333333333,3.5
752,0.012097051551651783,0.004157935196760404,0.016254986748412185,8.333333333333334,4.949747468305833
753,0.011686354381246655,0.003262212570921701,0.015601009466352695,6.285714285714286,3.5
754,0.01163060456125543,0.003489920061380664,0.016167500641050294,7.875,7.0
755,0.011839771627279309,0.0043795856155469624,0.01621935724282627,9.0,7.0
756,0.012574775167849233,0.00548530583733507,0.018060081005184303,10.0,4.949747468305833
757,0.01229159290479323,0.004413373715257952,0.018470316106154364,8.11111111111111,3.5
758,0.01303170017094872,0.006127384257112139,0.01915908442806086,12.857142857142858,4.949747468305833
759,0.0144145900091554,0.007179853673560428,0.021594443682715826,2.4444444444444446,4.949747468305833
760,0.014372381826028065,0.007428977991229491,0.021801359817257556,9.2,7.0
761,0.01304483574497405,0.007781824785119275,0.020826660530093327,8.333333333333334,3.5
762,0.013308698357747761,0.006633465166949762,0.019942163524697524,2.375,4.949747468305833
763,0.013173188855430297,0.005666082654482528,0.018839271509912825,7.1,4.949747468305833
764,0.012412648060196832,0.0055317759272516,0.017944423987448433,5.625,4.949747468305833
765,0.010967496495193404,0.0016995317491147611,0.014366559993422926,-0.5,3.5
766,0.011353934205004954,0.002195113259677381,0.015085626746456502,7.75,3.5
767,0.011391612366006706,0.0025142702748600083,0.014911590750810718,-1.0454545454545454,3.5
768,0.011873266223439757,0.003972051753432711,0.01584531797687247,8.428571428571429,4.949747468305833
769,0.011751864610751882,0.003934542344063802,0.015686406954815685,3.6,3.5
770,0.012104286175803,0.004105297880883895,0.016209584056686894,4.076923076923077,4.949747468305833
771,0.011788358111362241,0.0043530197692187465,0.01614137788058099,5.1,3.5
772,0.011402855463683522,0.003216008616796637,0.01461886408048016,3.48,3.5
773,0.011934998950942237,0.0043340613176830025,0.01626906026862524,8.666666666666666,3.5
774,0.01181497571669718,0.004345489369859369,0.01616046508655655,9.125,4.949747468305833
775,0.011826997411926827,0.0043780209535378934,0.01620501836546472,6.0,4.949747468305833
776,0.012066138621061259,0.005041375072750489,0.01710751369381175,10.25,7.0
777,0.01112014259436751,0.001967159051150509,0.014464312981323375,-0.9047619047619048,3.5
778,0.011343760281958108,0.002643155066320952,0.015308492881439536,9.7,3.5
779,0.011721547735704198,0.004604260529290105,0.0163258082649943,7.0,7.0
780,0.011890399094949256,0.0036553730338683326,0.015911309432204424,2.2666666666666666,3.5
781,0.01208030611624513,0.003733518591676463,0.015813824707921594,2.4,3.5
782,0.011692091415846487,0.0032316595281077103,0.014923750943954197,0.12,3.5
783,0.01207047865048256,0.004846337764945908,0.016916816415428467,16.0,4.949747468305833
784,0.012190833440623324,0.004163362962756933,0.016354196403380258,6.8,3.5
785,0.012678883719100472,0.005873422117346989,0.01855230583644746,7.666666666666667,7.0
786,0.012409630529011208,0.005783004550040413,0.01819263507905162,3.125,3.5
787,0.012335861204890507,0.005052988731112601,0.017388849936003106,2.8,4.949747468305833
788,0.01279910812209124,0.00645065135834834,0.01924975948043958,9.142857142857142,4.949747468305833
789,0.012606630611266871,0.0050165707977601805,0.017623201409027053,12.7,4.949747468305833
790,0.012236096408407712,0.003875264471343313,0.016111360879751027,2.2857142857142856,3.5
791,0.01337001384637025,0.0055298906218804395,0.01889990446825069,7.384615384615385,3.5
792,0.012712851434348051,0.004913248657926161,0.01762610009227421,12.25,4.949747468305833
793,0.012089828103541995,0.004172838981093774,0.01626266708463577,3.0,3.5
794,0.012297423073071634,0.004188209782344337,0.01648563285541597,12.7,4.949747468305833
795,0.012306285673924233,0.005505457883480712,0.017811743557404947,0.0,3.5
796,0.01256730212148088,0.0055798196012538685,0.01814712172273475,2.375,4.949747468305833
797,0.012497205989642931,0.005004984697373221,0.017502190687016153,7.7,3.5
798,0.01284119709411001,0.004965296388755929,0.017806493482865938,3.8,3.5
799,0.012594225205281522,0.004334176893401928,0.01692840209868345,11.333333333333334,4.949747468305833
800,0.01247630306682497,0.004635411375008699,0.01711171444183367,10.222222222222221,7.0
801,0.012520001388809408,0.004989791236103437,0.017509792624912843,4.875,3.5
802,0.012326231182526503,0.003943066716459173,0.016269297898985676,7.866666666666666,4.949747468305833
803,0.01154121858191233,0.003608335787857044,0.015510387948555079,3.769230769230769,3.5
804,0.012504492768654146,0.004566270416452708,0.017070763185106856,6.666666666666667,4.949747468305833
805,0.01235508399614709,0.0043613533374043615,0.01671643733355145,6.8,4.949747468305833
806,0.01248812359330891,0.0043361781288238765,0.017257919535015175,0.45454545454545453,3.5
807,0.012843257211079949,0.0045556236433665675,0.017398880854446516,12.909090909090908,4.949747468305833
808,0.012189153309061944,0.003700346175701813,0.01588949948476376,5.166666666666667,4.949747468305833
809,0.012546388022621494,0.004823613281485778,0.01737000130410727,11.5,4.949747468305833
810,0.012521215851977945,0.004474920589607933,0.016996136441585877,-5.5,3.5
811,0.012219526064316769,0.004570094968377901,0.01678962103269467,9.363636363636363,3.5
812,0.011423121352140072,0.0032845277563102937,0.015364554659712424,5.764705882352941,3.5
813,0.010972354347867547,0.0017601886458993468,0.01519680709802598,5.5,3.5
814,0.011295617620832372,0.0025798376742469323,0.015423357899627465,9.272727272727273,3.5
815,0.011548315368219264,0.003527743520378952,0.015781607592674007,7.9,3.5
816,0.011813381268120081,0.0038038329659400728,0.015617214234060154,4.2,3.5
817,0.012202970621614398,0.0046032925348586246,0.016806263156473024,5.444444444444445,3.5
818,0.012926790670061791,0.00629283204002418,0.01921962271008597,0.1111111111111111,3.5
819,0.01358392327930685,0.008128433782114685,0.021712357061421536,0.0,3.5
820,0.013163238453212014,0.007568678165637743,0.020731916618849756,13.2,7.0
821,0.012100255350194544,0.0038644988084604267,0.015964754158654972,5.647058823529412,3.5
822,0.012407589038776982,0.005543067254335625,0.017950656293112606,1.25,7.0
823,0.012607651356383986,0.006296336700690887,0.018903988057074873,13.5,7.0
824,0.012161030663481337,0.005014364058010986,0.017175394721492324,8.666666666666666,3.5
825,0.012546443902828634,0.0055491375912066895,0.018095581494035323,5.666666666666667,3.5
826,0.012295988814421677,0.004494665275764443,0.016790654090186118,7.0,3.5
827,0.012182257691500716,0.004444273320291543,0.016626531011792258,7.333333333333333,3.5
828,0.01239702767962729,0.004444924810499958,0.016841952490127248,3.5833333333333335,3.5
829,0.011512078916561756,0.003685939955474386,0.01593520686313102,2.7777777777777777,3.5
830,0.012215435633154033,0.0047413076944104356,0.01695674332756447,9.375,4.949747468305833
831,0.012511198393511093,0.005353177503306454,0.017864375896817546,5.0,4.949747468305833
832,0.012029145923933768,0.005510698461212112,0.01753984438514588,0.0,3.5
833,0.011817047009708544,0.0034784816633603786,0.01564337683940496,0.2777777777777778,3.5
834,0.011985630143959328,0.003550803679393356,0.01589151419129202,-12.23076923076923,3.5
835,0.01243554031838902,0.004607127355134621,0.01704266767352364,8.6,3.5
836,0.012347219788328746,0.00456931711057101,0.016916536898899756,8.833333333333334,9.899494936611665
837,0.011994995666676195,0.0036350706095797927,0.01599357333721397,7.928571428571429,3.5
838,0.012745958594405653,0.004472705443104408,0.01721866403751006,0.5833333333333334,3.5
839,0.01268264631971465,0.004248247945469139,0.016930894265183787,2.933333333333333,3.5
840,0.011993311809767673,0.004543318771541564,0.016536630581309237,8.166666666666666,4.949747468305833
841,0.011520323109788656,0.002845514315703407,0.014934940288632745,3.1818181818181817,4.949747468305833
842,0.01102612228317883,0.001733173188112749,0.015185737934649429,9.363636363636363,4.949747468305833
843,0.012045012177414733,0.0038749476094382318,0.015919959786852966,6.277777777777778,3.5
844,0.012399367197632936,0.005282586418488983,0.017681953616121918,14.333333333333334,7.0
845,0.012012191869087124,0.003917774982233694,0.015929966851320816,8.928571428571429,3.5
846,0.01220462840109292,0.004356318675064003,0.01656094707615692,3.5,3.5
847,0.013288141892214075,0.006207757515397931,0.019495899407612007,7.5,4.949747468305833
848,0.012582359974631868,0.004803686250758654,0.01738604622539052,2.4,4.949747468305833
849,0.012425217381456466,0.004702993123396071,0.017128210504852536,7.666666666666667,7.0
850,0.012218490417811086,0.00396058477672289,0.016179075194533977,8.0,3.5
851,0.012319141846913854,0.004135151424801535,0.016454293271715388,6.666666666666667,3.5
852,0.011957187118524445,0.0030974303492213705,0.015364360502667953,1.9285714285714286,3.5
853,0.012229591952296476,0.0038435482684437963,0.016073140220740273,-1.2222222222222223,3.5
854,0.01241557245770389,0.005072316928046864,0.017487889385750754,-0.7,3.5
855,0.011648173298380629,0.003160553064533463,0.015440836975820785,4.076923076923077,3.5
856,0.01180333773222323,0.0035611200737109684,0.0153644578059342,6.625,4.949747468305833
857,0.012239609410763325,0.004176556659742439,0.016416166070505764,8.166666666666666,4.949747468305833
858,0.01197562758688105,0.004864386348950684,0.016840013935831732,4.0,4.949747468305833
859,0.012641153403238719,0.005777485710625905,0.018418639113864623,2.75,4.949747468305833
860,0.013229050435835804,0.007097187550918688,0.02032623798675449,6.285714285714286,4.949747468305833
861,0.01287453150034332,0.005873989775100251,0.01874852127544357,14.5,4.949747468305833
862,0.012625030100804905,0.004366242677693,0.016991272778497907,4.470588235294118,3.5
863,0.012434072531614777,0.004238134150966683,0.01667220668258146,1.2857142857142858,3.5
864,0.01220352942368581,0.0036125294527713627,0.016538564767011446,9.285714285714286,3.5
865,0.01283257664082169,0.004859003204530484,0.017691579845352173,3.076923076923077,3.5
866,0.013669673319838626,0.00762897300247156,0.021298646322310186,1.9,3.5
867,0.013427294784037145,0.006740270579525084,0.020167565363562227,-0.7272727272727273,3.5
868,0.012452270852407105,0.00449808164772574,0.016950352500132847,7.333333333333333,3.5
869,0.011942509250782019,0.004063594105339897,0.016006103356121917,-7.2,3.5
870,0.012157268062867163,0.004390012875169465,0.01654728093803663,12.9,4.949747468305833
871,0.01282756232356755,0.005273787732994017,0.018101350056561567,-6.0,3.5
872,0.011984229413433654,0.0035670052260947382,0.015551234639528393,3.0,3.5
873,0.013336292004034096,0.0068005033598529975,0.020136795363887093,15.375,4.949747468305833
874,0.013139791118295559,0.006960043447276491,0.02009983456557205,10.222222222222221,4.949747468305833
875,0.012756974445906758,0.006114263785402059,0.018871238231308818,4.0,4.949747468305833
876,0.01206112802915426,0.003956225932999095,0.016017353962153355,9.23076923076923,4.949747468305833
877,0.011646232392519258,0.003110816453054422,0.015379212136184563,8.705882352941176,3.5
878,0.012143443299620424,0.005025375266329638,0.017168818565950063,10.714285714285714,3.5
879,0.012805899429932472,0.006235676911130743,0.019041576341063217,7.0,3.5
880,0.013050680814641025,0.005632190612651852,0.01868287142729288,8.545454545454545,3.5
881,0.01305391814130807,0.00602997207483842,0.01908389021614649,-2.857142857142857,3.5
882,0.013884722709000905,0.008551040234665496,0.0224357629436664,11.571428571428571,3.5
883,0.012752027184901189,0.006316310838085971,0.019068338022987158,4.6,7.0
884,0.011854829480430297,0.0036850036896152187,0.015908333539007037,8.3,4.949747468305833
885,0.012731880507553209,0.006796661521410761,0.01952854202896397,8.6,7.0
886,0.01405673688797016,0.00874673106899815,0.02280346795696831,4.0,7.0
887,0.014148950405794603,0.009925501055803074,0.024074451461597677,8.4,7.0
888,0.013273784404325924,0.007160209518549987,0.020433993922875912,8.833333333333334,7.0
889,0.012445043678950173,0.005300591238233388,0.01774563491718356,12.428571428571429,7.0
890,0.012281486037994956,0.006379861797613612,0.018661347835608567,8.666666666666666,3.5
891,0.012539023011320278,0.005751491498308416,0.018290514509628694,2.1666666666666665,7.0
892,0.012367917817053856,0.00504880214682661,0.017416719963880466,6.833333333333333,7.0
893,0.013495837446116571,0.007309428751737984,0.020805266197854555,11.0,7.0
894,0.013471279957751573,0.006778939807530986,0.02025021976528256,5.75,4.949747468305833
895,0.01352092765912298,0.006020970343730509,0.01954189800285349,7.1,4.949747468305833
896,0.013109071905756456,0.006277448779428209,0.019386520685184663,5.0,7.0
897,0.012585194963807498,0.004398822483634255,0.016984017447441754,6.25,7.0
898,0.012007326565718693,0.004589137483595025,0.016596464049313718,-3.8,3.5
899,0.013078434650854497,0.005557139293954516,0.01863557394480901,9.916666666666666,4.949747468305833
900,0.012812985040197978,0.0056229916450696625,0.01843597668526764,11.166666666666666,7.0
901,0.012224950169756612,0.004207192221328277,0.01643214239108489,4.761904761904762,3.5
902,0.012261991296396955,0.003918759010073268,0.016180750306470225,3.6666666666666665,3.5
903,0.011610901200217435,0.00289285843708116,0.015082331324714827,5.454545454545454,3.5
904,0.012992554223172723,0.0055659098019846635,0.018558464025157387,3.6923076923076925,3.5
905,0.012659415054932472,0.005093738748308363,0.017753153803240836,5.25,4.949747468305833
906,0.012555530024509796,0.005210460559388268,0.017765990583898064,8.125,7.0
907,0.011497259485627902,0.002492906806686377,0.01498732901498883,3.5,3.5
908,0.011892228240396345,0.003979480696980818,0.015871708937377164,8.0,4.949747468305833
909,0.012116848046368346,0.004291602378532967,0.016408450424901314,5.363636363636363,4.949747468305833
910,0.012306833299954217,0.004500088631635669,0.016806921931589888,6.461538461538462,3.5
911,0.012664764653429457,0.005964075033127877,0.018628839686557333,13.5,4.949747468305833
912,0.012343196413414578,0.005574144712307362,0.01791734112572194,14.833333333333334,7.0
913,0.012751345446374067,0.004859864503350213,0.01761120994972428,4.3,4.949747468305833
914,0.01267139577134355,0.004727911729281635,0.017399307500625183,0.35714285714285715,3.5
915,0.012174210941672382,0.0040564632773098614,0.016230674218982243,6.6,3.5
916,0.011764802741378646,0.003653775571690503,0.01541857831306915,5.588235294117647,3.5
917,0.012798329524538406,0.007135707108849702,0.019934036633388108,8.375,3.5
918,0.012759358668078116,0.007980857866469626,0.02074021653454774,3.0,7.0
919,0.011753891199597535,0.003665893740341115,0.01541978493993865,4.142857142857143,4.949747468305833
920,0.012219768211881048,0.0037402860202579934,0.015960054232139042,8.882352941176471,3.5
921,0.012551447044041344,0.005164482544653467,0.01771592958869481,11.0,3.5
922,0.013088306820782781,0.006238621614576342,0.019326928435359124,-0.42857142857142855,4.949747468305833
923,0.012884046036945897,0.005137546955348332,0.01802159299229423,3.4285714285714284,3.5
924,0.013003659483005256,0.006247697738317965,0.01925135722132322,13.555555555555555,4.949747468305833
925,0.012325929429407944,0.005022923396626132,0.017348852826034076,7.75,3.5
926,0.012090874926089106,0.005049098678007346,0.017139973604096453,12.5,3.5
927,0.012111166891975656,0.00517699345072465,0.017288160342700306,10.166666666666666,7.0
928,0.012609823233768207,0.005762198101385053,0.01837202133515326,16.0,9.899494936611665
929,0.01260044653500991,0.0062092313174380975,0.018809677852448005,6.2,7.0
930,0.012492493425507354,0.004987074807927813,0.017479568233435168,4.7,4.949747468305833
931,0.012898664299134041,0.0053516544409810156,0.018250318740115058,0.0,3.5
932,0.012171808092765309,0.004355442838127539,0.01652725093089285,10.25,7.0
933,0.012259886475261304,0.004486908578628909,0.016746795053890214,8.363636363636363,3.5
